id,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
9346,1,"Patchouli, Pepper, Leo  & Ella",3,307,141,3,1,2,7,2,1,1,1,3,1,3,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,3e25d4fb8,2,4
9347,1,CYAN,3,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41326,3ca325f1d711439ac5a94cfd3b1b0ea1,0,20f870155,7,2
9348,1,Bosko,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,f29afd123,1,2
9349,1,3 Litter Puppies,1,307,307,3,1,2,0,2,1,2,2,2,1,3,10,41336,73ffb18380a7bbb01b1351ff0c5b808c,0,6d55edd17,5,1
9350,2,Pixie,7,285,276,2,5,6,7,2,2,2,2,2,1,1,0,41336,3b9d013c98a5ca3f649944e5e9a692ba,0,8ff3ff516,3,0
9351,1,Cloud,2,307,307,1,7,0,0,2,1,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,cdd50f583,3,3
9352,2,Tiger,2,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,0ce5d0b5f,3,1
9353,2,Mailo,4,292,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,aba4fa017f6fed8f56c04d1251cdfafc,0,5fc6599fc,1,3
9354,1,Xindie,20,206,213,2,1,4,5,2,2,1,1,1,1,1,0,41326,df6cfa21332ecd002cfb205c97907acb,0,ea03ccbba,4,4
9355,1,Button Face,3,218,205,1,1,2,0,1,2,1,1,2,1,1,0,41324,82c9c8bce74e24304ef19b3e1f667a11,0,9abb10f2f,6,1
9356,2,Husky,29,299,0,1,1,6,7,2,1,1,1,1,1,1,0,41401,c248586a72f4ba1e89ea3da0e14242db,0,0d4c495dd,3,3
9357,1,"Okie, Rokie & Kara",3,307,0,2,2,4,5,2,1,1,1,1,1,3,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,5eee1e783,6,3
9358,1,Jasmine,24,307,109,2,3,0,0,2,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,41ce762ce,7,3
9359,1,Baboona,2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,22e4974f2,6,2
9360,2,Atun,1,266,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,1de5f1042eb8ba2195eb0178a4813b34,0,d1dd377ae,1,2
9362,2,Tommy,3,265,0,1,1,6,7,2,2,2,1,2,1,1,0,41401,e9b061b796bc2d74b49898811707338b,0,d2dbc61fd,2,2
9363,2,WoollyBear,1,265,299,1,1,2,7,2,2,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,ec7ebdb47,8,2
9364,1,Mr Siew's Pups,3,307,307,3,1,2,5,2,2,2,2,2,1,7,0,41401,3825cdd1184977b5c5ced240f80f106a,0,82c90e313,5,3
9365,1,Panda,8,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,bf8c9218f7bd78988fc842871fdef75b,0,7dd6704a1,2,4
9366,2,Max And Bobby,3,265,0,3,1,2,7,1,2,2,2,2,1,2,0,41401,1004c35eccb48a99a16726b45f0d7baa,0,fecec878e,2,4
9367,1,Dot,3,307,0,1,2,7,0,2,1,3,3,3,1,1,10,41326,aab7ca0c6418cbc92ae096537fd64389,0,0af365e26,1,3
9368,1,Klang Utma Puppies,1,307,307,3,1,0,0,1,1,2,2,2,1,2,0,41326,a90ec571352b357eec34b3a499cf5de8,0,5c4c1d10c,3,3
9369,2,Two Kittens,2,266,0,3,1,7,0,2,1,2,2,2,1,2,0,41401,8314167f24334e3a4497d3a98b66c1ac,1,1ff51137d,9,3
9370,1,Ononiz,2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,a868df43f,3,3
9371,2,Three Cute Kitties,1,266,0,3,1,5,7,1,1,2,1,2,1,3,0,41401,7df4529286b9b9561f6f05d820506073,0,cac71d5bd,3,1
9372,2,Little Leopard Sisters,1,265,0,2,6,0,0,1,2,2,2,2,1,3,0,41326,20629b6e991b20ef20a5e32645254175,0,c3945aa2e,4,3
9373,1,Sweetie,76,128,0,2,2,7,0,1,1,1,1,1,1,1,0,41326,d9a2ed98d8f3b3f246418978a3cfb805,0,277210bb9,3,4
9374,1,Lenny,3,307,141,2,2,0,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,d0f4115e6,4,2
9375,2,Chino Et,5,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41401,b8853c71b981104f1ef126e51387b616,0,df5f12e58,15,3
9377,1,Minnie,10,119,109,2,4,5,7,2,2,1,1,1,1,1,1,41401,b1186c8c2c0f1bee0aeb34fffa25eef3,0,7aef49fb2,4,4
9378,2,Mickey,120,292,283,2,2,6,7,1,1,1,1,1,1,1,0,41401,36bd779cd51ca8bb457f6fadd55f0d04,0,94d65e361,4,4
9379,1,Name Them & Love Them 3,4,307,0,2,2,5,7,2,1,2,2,2,1,3,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,75f3f26cd,4,2
9380,1,No Name  Yet,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41336,53b2190d32ed23e43daf8b6bb7ca4231,0,2b8008b16,1,3
9381,2,Lucky,9,299,0,2,1,2,3,2,2,1,1,1,1,1,0,41326,9bcbb93af40fda8091c9dc95063df559,0,c275f0975,5,4
9382,1,Armani,2,141,307,2,2,0,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,38fc09756,2,2
9383,1,,12,307,0,2,1,2,0,1,2,2,2,2,1,1,0,41326,488bd5f440b6c15ae53d46a2efc733db,0,c504cbfd4,2,4
9384,1,,4,307,0,1,2,7,0,2,1,2,1,3,1,1,0,41401,5269548abc019985f99931a7756c81bc,0,bd2f5699b,1,2
9385,1,Jacob,3,307,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,89ba257e1,3,1
9386,1,Buddy,48,109,0,1,3,0,0,3,2,1,1,2,1,1,250,41326,a02787be70bbd76c80b63a194bdf1a57,0,f89c6f6a6,1,3
9387,1,Dakota,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,4cba154f146013bca8276006203464ef,0,f6c14900d,3,3
9388,2,Happy Cat,2,266,266,3,1,2,3,2,1,2,2,2,1,5,0,41326,cedeaacfe3e4bacfc22aec32803fa58c,0,8d39ce00b,3,4
9389,1,Veella,3,141,192,2,2,7,0,3,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,2716a01b4,5,3
9390,2,Tabby,2,265,0,1,2,6,7,2,2,2,2,2,1,1,0,41326,97af414830bf7bfdd804f382c407a77b,0,902a255d2,1,1
9391,1,Husky + Spitz,2,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41401,855c4b38355b2354b38cb2acdb03b270,0,d9b4b1930,3,1
9392,1,F7,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,5b7fd5349,1,3
9393,1,Rottie,24,189,0,2,1,0,0,3,1,1,1,2,1,1,600,41326,4a8bd81b9c929b2e1594d9bcc24c6761,0,0594ed847,2,3
9394,2,Rambo,2,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,b1bc179a9cd33de3b11adfc0b7e92ab6,0,44ab64cad,3,2
9395,2,Frisky,2,266,0,2,4,5,7,2,1,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,1,9fe96f804,5,2
9396,2,Rex,3,266,0,1,1,0,0,1,1,2,1,2,1,1,0,41326,962fe6e861dcb81e7efc74e707b93e37,0,c07eb487c,1,3
9397,2,Keiko Chan,3,265,0,2,4,7,0,1,1,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,183e445ea,2,1
9398,1,Blessing,17,205,218,2,5,6,0,1,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,5aefb7197,2,1
9399,2,Kitten 001,4,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,3f3348ce68fbd660aea357b660d8f388,0,3e946254a,2,1
9400,1,B1,3,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,1,1bc97732e,6,1
9401,2,âª Meiji âª,4,266,0,1,2,6,0,2,2,1,1,2,1,1,0,41336,d73b10f170720b7edc3c12fc93b1fc63,0,222ee828b,12,4
9402,1,Momo 2,24,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,9e5476a10,2,4
9403,1,Patchy Boy,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,51e1be357201ac5c9ee758096546f846,0,8de855263,12,1
9404,2,Calico Cat For Sale,6,254,0,2,1,4,7,2,1,2,2,2,1,3,0,41326,185f312663250c6ed878a1c1f8a40e8b,0,ab38d2296,2,4
9405,1,Mocha,24,307,0,2,2,0,0,2,2,3,3,3,1,20,0,41332,ea14ca9dca5f06e8b72c9ff6b11afdc3,0,500327aed,1,4
9406,1,Coco,4,307,0,2,2,0,0,1,1,2,2,1,1,1,30,41326,fb7097e30dd4fe4312c47b4beac1b111,0,34452eefb,1,4
9407,2,Zoey,19,266,266,2,1,7,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,fea8ba32e,2,4
9409,1,Rusty,72,307,0,1,3,0,0,2,2,1,1,1,1,1,0,41326,1787374d79424423b6447f7447cb0fde,0,0063bd7e0,2,4
9410,1,Bebe,1,307,307,2,1,2,7,2,2,1,1,2,1,1,0,41330,b12f81f5c1ce63be87c9ad3053c02ed5,0,25c681109,5,2
9411,1,No Name Yet,2,307,0,2,1,2,0,1,1,3,3,3,1,1,0,41336,b203547d4b0eb8251e7d94e1792bd4fc,0,b28acaaeb,1,2
9412,2,,12,299,0,2,1,6,0,1,2,3,3,1,2,1,0,41326,ba3fa267d61cbaf919aed9d237f9180b,0,23a5c1e87,5,0
9413,2,"Mrs. Cat, Starface And Kitten",60,285,265,2,1,2,7,2,2,2,2,2,1,3,0,41324,9e998c258ac0e00e14278682389220b6,0,fa9df3011,5,1
9414,1,Thina In Kulim N Penang,3,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41325,5b713a4d7902d3e516f80a0761afc403,0,16ce3524b,2,4
9415,2,Lolly,4,265,0,2,5,7,0,2,2,2,2,2,1,1,0,41332,bf1389c3f174506232a7e14977bf575d,0,6842b7ff9,5,4
9416,2,Jooby,8,266,0,2,1,2,7,2,1,3,3,3,1,1,0,41401,1c88edf0362e1c9ebc5507bca2dd5169,0,a9be5c4ab,5,1
9417,1,Bee,84,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,611fe34160a75d61ab88ae0ce824c8ff,0,5b8610245,2,2
9418,1,'' Woody''  ;;,9,307,307,1,2,4,0,2,2,2,1,1,1,1,0,41330,b0149c2d5a019494613acdef5b984f70,0,083f50328,1,4
9419,2,No Name,10,266,252,1,1,7,0,3,1,3,3,3,1,1,0,41401,afbdd63ba80128ae46f8d2a29033df8b,0,df4d893b9,3,4
9420,1,Yuan Yuan,3,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,7c79eac98a8048b4e5d87917d33582a1,0,62d09ac7c,2,3
9421,2,Silver Tabby Kitties For Adoption,2,266,0,1,6,0,0,2,1,1,1,2,1,1,0,41401,db902136529070c0a18381f422356140,0,c81b943f6,3,4
9422,2,Luna,2,269,0,1,2,7,0,2,2,1,1,2,1,1,50,41326,06c49b06265677d26badf6c18636682f,0,76b67f389,4,1
9424,2,Elley,2,266,0,2,2,3,4,2,1,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,695ae7cbe,5,2
9425,2,Danish,23,265,0,2,1,2,0,2,2,2,3,3,1,1,0,41324,7d6435989d7f2adf802e3ee53709b12c,0,9c68827b5,1,4
9426,2,5 Kittens,1,285,0,3,7,0,0,1,2,2,2,2,1,5,100,41326,6216514e25ac6fa33eec93277e458c67,0,24aaed171,11,1
9427,1,Mickey,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,28e14ee81,1,2
9428,2,,1,266,266,1,1,6,7,2,1,2,1,2,1,2,0,41326,087ebd40df0b74027c0733ae00289287,0,82607d1cf,4,1
9429,1,BT4,2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,755f10f8a,5,4
9430,2,Taily,12,265,0,1,3,7,0,2,2,2,2,2,1,1,0,41326,49087a93925b6f78156c83f4816ee0d5,0,9699a3d34,5,2
9431,2,Mochi And Siblings,2,266,254,3,1,3,7,1,1,2,1,2,1,5,20,41401,52112de86ea005acef3034ee6ae0c575,0,b1350a4af,5,4
9432,1,Ah Wong,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,12c069664a76f7d8212af2e95ea93549,0,2db012118,4,1
9433,2,Katherine,1,266,0,2,2,7,0,3,1,2,1,2,1,1,0,41326,363224a91c55e330789d30edb025d865,0,d4bffbe04,3,2
9434,1,Brownie 1 And 2,2,307,307,2,2,0,0,2,1,2,2,2,1,2,0,41326,db3845bb9414767d3094af2542d2e957,0,1043aca38,5,4
9435,2,4 Cats For Adoption,3,266,266,1,1,2,7,2,1,1,3,2,1,4,0,41330,516f977d15884235c7887912fdbaf0c6,1,f7ada8363,5,3
9436,1,,1,307,0,2,2,3,5,2,1,2,2,2,1,2,0,41326,67572cd008f4697b336a90378babab08,1,8ccda6476,2,4
9437,2,Rescued Babies Searching New Home,2,264,266,3,1,7,0,3,2,2,1,2,1,4,0,41401,aab6a7b87edc56e6db4d992afb7fce10,0,5aeba57be,2,3
9439,2,Bum Bum,4,247,264,2,1,4,0,1,3,2,2,2,1,1,300,41326,917525ed791dd0b927e07cda8059e125,0,ae6f25120,2,2
9440,1,Gracie,36,109,307,2,2,5,0,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,53964c5d0,23,4
9441,1,Beauty,32,141,141,2,3,0,0,3,1,2,2,2,1,1,200,41326,8efff8f096af2a38adc9dcc0a914bec5,0,4427541c0,2,1
9442,1,Tommy,12,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,fd1bf9554,3,3
9443,1,Drake,3,307,0,1,5,0,0,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,8c2e6c331,6,2
9444,2,Mini,24,266,266,2,6,7,0,1,1,2,1,1,1,1,0,41401,27083c7f0a040994ca84395f4b17d80b,0,dfefbcea0,3,4
9445,1,Baby Cassie,1,307,307,2,2,0,0,2,1,2,2,2,1,1,60,41326,4d2400be2e2e78265f5c84345b7a3415,0,be917151a,2,4
9446,2,Kaya Bread,2,266,0,2,3,0,0,2,1,2,1,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,57f322839,6,3
9447,2,Gaia,10,266,0,2,2,5,0,2,2,2,1,1,1,1,0,41326,09771cded8c18d94a16a6548377410a8,0,6786609aa,1,1
9448,1,Chicky  (died),2,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,59c474c59,4,2
9450,2,Jo & Jojo,4,266,0,1,4,5,0,1,1,2,1,2,1,2,0,41326,da83593e699cf7a1dc4388a6db5baf38,0,28e86de6d,5,1
9451,1,Romeo Aka Darling,8,152,0,1,1,2,0,1,1,3,3,2,1,1,0,41401,5a1a90b79ced2378b4729e55b6a986ad,0,b41fd3816,2,3
9452,2,Long Hair Vanila,2,285,264,2,5,0,0,2,3,2,1,2,1,1,100,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,e68c7d50b,5,1
9453,2,Foxy,36,292,0,2,5,6,7,3,2,2,2,1,1,1,0,41326,253ffb8e460b67e342023a5563fb2e3c,0,8969b314b,8,1
9454,1,Rosie,2,307,109,2,1,2,5,2,1,1,1,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,c59fe4bcd,16,2
9455,2,Sasa,2,266,0,2,2,4,7,1,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3658ee105,5,2
9456,1,Dobby,3,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,db5a260fa,5,3
9457,1,Candy,2,307,307,2,1,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,ded3b183c,2,2
9458,1,,1,307,0,2,5,7,0,1,1,3,3,3,1,1,0,41326,9204f77385d8c27a0a5809248339a953,0,842c9622d,5,4
9459,1,Puppy Viki,4,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,f971a5beed8be1642809257985dfd72c,0,9c296a253,1,2
9460,1,Cutie,2,307,307,1,4,5,7,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,3e0ce6020,2,1
9461,1,Benji,2,307,307,1,2,5,0,2,1,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,faa139539,4,2
9462,1,Marley And Berry,5,307,307,3,1,7,0,2,1,3,3,2,2,2,0,41326,e414ca8eece267c4ee0ea037ff8cca98,0,c4dc1e8fe,5,1
9463,1,W+,3,307,307,1,7,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,97cdcca1f,2,3
9464,2,Mago,6,266,0,1,7,0,0,2,1,3,3,3,1,1,0,41326,7d2d049a7b4d679371fe6968dea76594,0,4785a8894,1,4
9466,2,Loki,3,266,0,1,1,0,0,2,1,3,1,2,2,1,0,41326,8bebe330e7f4c5cf7aafe57227eef164,0,07b6336e5,1,2
9467,2,Beanie,12,266,0,1,6,7,0,1,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,a0be585cb,2,1
9468,1,Spot,3,307,0,1,7,0,0,2,2,2,2,2,1,1,50,41401,21f72e51ce99a7edea1b447105adc5fc,0,c5d0fdfac,4,3
9469,2,Hope Sg Petani,6,266,0,1,1,7,0,2,1,2,1,2,1,1,10,41325,445ec440cf783180ab2e73c26ffe50f1,0,5ebc60bb5,7,2
9470,1,Bobo & Bebe,1,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41326,f5052df9b2974080f8316b0e4399d396,0,28e86bb13,14,2
9471,2,"Simba,bula-bula,shelo,nala And Zazu",2,265,0,3,1,4,7,1,2,2,2,2,1,5,0,41326,fac0bde06d5f30f9156e8684edc85d45,0,7baa8082a,5,3
9472,2,Jenny & Her Babies,16,265,266,3,3,4,5,2,2,1,1,2,1,3,0,41326,afd29fcaf7533852bd7c8b3599e6744a,0,1adf071b0,4,2
9473,1,5 Dumped Pups,2,307,0,3,1,2,7,2,1,1,1,2,1,5,0,41401,9238e4f44c71a75282e62f7136c6b240,0,5d517a321,13,2
9474,1,Lexie,24,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,c7b8290120799422772ee8ec043e0b97,0,62eac41fa,2,4
9475,2,TABBY,3,299,265,2,1,2,6,1,2,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,54fa86958,1,1
9476,2,Dusty & Ashley,3,264,0,3,6,7,0,3,3,1,1,2,1,2,0,41326,241918bb1611e432d30a9fab7cdb6751,0,d29d34cfe,6,1
9477,2,No Name,2,264,0,3,5,6,7,1,3,2,1,2,1,3,450,41326,6c73aebeabea420911b5398c99f6ca90,0,ae4e546cb,1,1
9478,2,Orenji  ãªã¬ã³ã¸,12,266,0,1,3,4,0,1,1,2,1,1,1,1,50,41401,75f33329b1c9fc92cf46116ca0ea737f,0,800680beb,4,4
9479,1,D2,12,307,117,1,1,6,7,2,2,1,1,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,09c00211e,2,4
9480,1,Oreo,2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,9f79eaf5e230e7669caeeb594117e5d0,0,2262be7e9,5,2
9481,1,Lulu,24,307,128,2,2,7,0,2,2,1,1,1,1,1,50,41326,08e5c0842d9da9b7dae5302b7cfd5d10,0,7a7277559,1,4
9482,1,Kunyuk,72,307,0,2,1,4,0,2,2,2,1,2,1,1,50,41401,b6edaf295c20beb19d33b7dad570b5fb,0,bb74a9d58,1,3
9483,2,Flower Belle,2,266,0,2,1,3,7,2,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,d805a1c90,5,2
9484,1,Cheusi,89,76,50,2,1,7,0,3,1,1,1,1,1,1,0,41326,24d7835b7c801782c5ef2f302737764d,0,91acbbf47,1,1
9485,2,Elmo,3,266,0,1,1,5,6,3,1,2,2,2,1,1,0,41326,253ffb8e460b67e342023a5563fb2e3c,0,0428af8ea,7,2
9486,1,Woofie,3,307,0,2,2,5,0,2,2,3,3,3,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,0,df26f1098,19,4
9487,2,,2,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,05be207adece8ac348df96803a40c4ef,0,3bef65169,4,1
9488,1,Bobby,10,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,1,b88fdc7ba,4,2
9490,1,Bobo Cheron,8,307,0,1,5,0,0,2,2,1,1,1,1,1,300,41336,74f948f57b5ac2ac0ae60fe0b0076ea7,0,d43834f69,4,2
9491,1,Lily,2,307,307,2,2,3,0,2,2,3,1,1,1,1,0,41326,e8b60179614aa81703e01108649313b4,0,01d646ea8,1,4
9492,1,Vum  04,1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,803c3b444,1,2
9493,2,Dodi,5,292,285,2,1,7,0,2,1,1,1,2,1,1,100,41326,227d7b1bcfaffb5f9882bf57b5ee8fab,0,f7554df6d,1,2
9494,1,Mr Dyno,8,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41401,9a50c5d66f407a71f04cb6e0ef08c929,0,617ee6976,11,2
9495,1,Whally & Jerry,1,307,307,1,1,2,7,2,1,2,1,2,1,2,0,41326,a042471e0f43f2cf707104a1a138a7df,0,fd3804c20,4,2
9496,2,Kenji (URGENT!),14,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,0b15031fe7aac01c0635151dbda2dd58,0,bb43b6a0d,3,4
9497,1,Velvet,36,195,0,2,6,0,0,1,3,1,1,2,1,1,500,41401,34df8c145f8b6c9f0b0d342a774cc06f,0,5181f9924,1,4
9498,2,"Freckles, Cookies & Oreo",2,266,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,4498d142bb66b8e343c3fd2ff29308fe,2,e1dcf0e9e,17,1
9499,1,Raymond,12,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,5faf6c5dd01286c9ba91b02d77d2a147,0,bd2084cc9,1,2
9500,2,Orion,3,299,0,2,2,6,7,1,1,3,1,2,1,1,0,41326,a2b8d3f4b37f8e7ecf1aa62b9df015c6,0,6c9382d17,4,2
9501,1,Pluto,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,893d9ac780c0203804dc170eee0144cd,0,6c55e596d,1,1
9502,1,Fi-Fi,18,75,307,2,2,0,0,1,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,4363acad4,1,3
9503,1,Dog,12,307,0,1,1,2,0,2,2,3,3,3,1,1,0,41326,97af414830bf7bfdd804f382c407a77b,0,da8d56dff,2,4
9504,1,Rambo,17,307,0,2,5,0,0,3,2,1,1,3,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,903523a17,2,4
9505,1,Obedient Girl D65(061215),14,307,0,2,2,5,0,1,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,cd1947175,3,3
9506,2,Darcy,3,264,0,2,1,0,0,1,3,2,2,1,1,1,50,41401,3babd92c93a7a4f4c72d6efe4cbf521b,0,404eab70f,1,2
9507,1,Jack The Peanut,1,70,307,1,1,2,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,0,0e56a693b,8,2
9508,1,,5,307,0,2,1,7,0,2,1,2,2,2,1,2,1,41336,362f8e8679a0a099e293e1b5dc660565,0,642b0dbac,2,4
9509,1,Latte,2,307,307,2,1,2,0,3,1,2,1,2,1,1,50,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,55b9c70eb,4,4
9510,1,Fei Mei Mei,3,307,0,2,4,0,0,1,1,2,2,2,1,1,0,41330,cbf19d47c0a777cb13f46effc6c33036,0,7509ed502,1,4
9511,1,Dot Dot,4,307,0,2,7,0,0,2,1,3,3,3,1,1,0,41401,07ab28d180e148e838262c786a7e562e,0,f2be40d43,2,4
9512,1,A2,1,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,eba983b85e34963999d476ccada91619,0,add3c45c6,3,1
9513,2,Sunny,8,266,0,2,5,6,7,3,1,2,1,1,1,1,0,41326,d6051e7b4bbb89431c0b16f3c41d73c1,0,f102632f6,10,1
9514,1,2 Abandoned Puppies,1,307,189,3,1,6,0,2,1,3,3,2,1,2,0,41326,25d364ddacb543bb7a291911958af392,0,cbf6b6e42,3,1
9515,1,Emily,3,307,78,2,1,2,0,3,2,1,1,2,1,1,0,41326,26ba854899359fce8272c36e4783be45,0,2eaab0cb1,5,4
9516,2,Little Orange,2,266,0,1,4,7,0,3,1,2,2,2,1,1,0,41326,cfb5e477dc43e90c78f0d7fb6d215833,0,ce0fbe463,11,3
9517,1,Tikkany,14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,8f1e5f1d47be80f6b2cba435dd3866cc,0,fffd9b5a8,1,1
9518,2,Blacky,1,265,0,1,1,7,0,2,2,2,2,2,1,2,0,41326,ee33246316d4f96e3e0deaca9273fcab,0,64a40211a,3,4
9519,2,No Name,2,292,265,2,2,5,7,1,2,2,2,2,1,1,100,41326,d835bced4bcedb46fe3ab60b5995fdbe,0,73680f695,2,4
9520,1,Cricket,2,307,0,2,2,5,7,2,1,1,1,2,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,92d830572,14,3
9521,2,Runt,1,243,0,1,1,2,5,2,1,2,2,2,1,1,0,41401,4eed4d6172984c72829b31cfbc61ba52,0,976fcf5a9,5,1
9522,2,Billu,6,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41327,e29634f8404bbf2e8393e3b719a8e1c5,0,7754f4f3f,4,2
9523,2,Erni & Emo,2,265,266,1,1,2,7,2,2,1,1,2,1,2,100,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,18553e89b,7,3
9524,1,Tyler,3,109,307,1,5,0,0,3,3,1,1,2,1,1,250,41326,b53c34474d9e24574bcec6a3d3306a0d,0,5a089c77f,5,0
9525,2,BlackWhite Kitten,2,283,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,3af17cb6454248e3135f50ccffb4dcbd,0,ef487165c,3,1
9526,1,Mika,2,307,307,2,1,2,0,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,4b9f45715,5,3
9527,2,Yellow,12,264,0,1,4,7,0,3,3,3,1,1,1,1,0,41401,11a9ab43ce0aa7cc0b97f40da683b2f1,0,0b15f3794,9,3
